Publication_Office_Code,Original_Publication_Office_Code,Publication_Number,Document_Kind_Code,Publication_Date,Application_Number,Filing_Date,Invention_Title,File_Name
CZ,CZ,2020-542,A3,2022-04-13,2020-542,2020-10-03,Vysokotlaká zatavovací ampule pro analýzu těkavých organických látek,OPENDATAST96_PT_CZ_DIFF_PV2020-542.xml
CZ,CZ,2020-543,A3,2022-04-13,2020-543,2020-10-05,Komorové zařízení pro desinfekci předmětů,OPENDATAST96_PT_CZ_DIFF_PV2020-543.xml
CZ,CZ,2020-544,A3,2022-04-13,2020-544,2020-10-06,Způsob úpravy vody a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2020-544.xml
CZ,CZ,2020-545,A3,2022-04-20,2020-545,2020-10-07,"Akumulátorový náhradní zdroj elektrické energie, zejména pro oblast požární bezpečnosti staveb, akumulátor LiFePo a způsob jeho použití v akumulátorovém náhradním zdroji",OPENDATAST96_PT_CZ_DIFF_PV2020-545.xml
CZ,CZ,2020-546,A3,2022-04-27,2020-546,2020-10-07,Nosná konzola pro upevnění otvorových výplní na obvodovou stěnu budovy a způsob upevnění otvorových výplní pomocí této konzoly,OPENDATAST96_PT_CZ_DIFF_PV2020-546.xml
CZ,CZ,308997,B6,2021-11-10,2020-547,2020-10-08,Zařízení pro přípravu čisticího tlakového vzduchu na vzduchovém chladicím stroji,OPENDATAST96_PT_CZ_DIFF_PV2020-547.xml
CZ,CZ,308973,B6,2021-10-27,2020-548,2020-10-08,Turbokompresorové soustrojí chladicího stroje,OPENDATAST96_PT_CZ_DIFF_PV2020-548.xml
CZ,CZ,308739,B6,2021-04-14,2020-55,2020-02-05,Magnetická turbína a sestava magnetických turbín,OPENDATAST96_PT_CZ_DIFF_PV2020-55.xml
CZ,CZ,2020-550,A3,2022-04-20,2020-550,2020-10-10,Monitorovací zařízení pro agregaci biologických a fyzikálních dat těla,OPENDATAST96_PT_CZ_DIFF_PV2020-550.xml
CZ,CZ,309142,B6,2022-03-02,2020-551,2020-10-12,Způsob a zařízení pro vibrační zkoušení rozměrných a poddajných dílů na jejich odolnost vibracím,OPENDATAST96_PT_CZ_DIFF_PV2020-551.xml
CZ,CZ,309703,B6,2023-08-09,2020-554,2020-10-12,Způsob zpracování chemického odpadu pro následnou výrobu elektrolytu pro galvanický článek,OPENDATAST96_PT_CZ_DIFF_PV2020-554.xml
CZ,CZ,308998,B6,2021-11-10,2020-555,2020-10-13,"Listové hnojivo pro zemědělské plodiny s obsahem fosforu, organického dusíku, organického draslíku",OPENDATAST96_PT_CZ_DIFF_PV2020-555.xml
CZ,CZ,309158,B6,2022-03-23,2020-556,2020-10-13,Směs pro stimulaci růstu rostlin,OPENDATAST96_PT_CZ_DIFF_PV2020-556.xml
CZ,CZ,2020-558,A3,2022-04-27,2020-558,2020-10-13,Sestava pohyblivé těsnicí lišty dveřního křídla a dveřní křídlo s touto sestavou,OPENDATAST96_PT_CZ_DIFF_PV2020-558.xml
CZ,CZ,309190,B6,2022-04-27,2020-559,2020-10-13,"Látky pro rostlinné biotechnologie na bázi 1-fenyl-3-yl-močoviny, přípravky je obsahující a jejich použití",OPENDATAST96_PT_CZ_DIFF_PV2020-559.xml
CZ,CZ,309086,B6,2022-01-19,2020-560,2020-10-13,Reaktor pro zpracování biomasy torefakcí,OPENDATAST96_PT_CZ_DIFF_PV2020-560.xml
CZ,CZ,308974,B6,2021-10-27,2020-561,2020-10-14,Kompozit z jemnozrnného hutného lehkého keramického betonu s lehkým kamenivem z expandovaného jílu a způsob výroby kompozitu,OPENDATAST96_PT_CZ_DIFF_PV2020-561.xml
CZ,CZ,309025,B6,2021-12-01,2020-562,2020-10-14,Střešní okno mající okenní křídlo otevíratelné do exteriéru do polohy rovnoběžné s rovinou střechy,OPENDATAST96_PT_CZ_DIFF_PV2020-562.xml
CZ,CZ,309026,B6,2021-12-01,2020-564,2020-10-15,Chladicí zařízení pro válcovací stolici,OPENDATAST96_PT_CZ_DIFF_PV2020-564.xml
CZ,CZ,309461,B6,2023-02-01,2020-565,2020-10-16,Rozvodná deska palivového článku,OPENDATAST96_PT_CZ_DIFF_PV2020-565.xml
CZ,CZ,309677,B6,2023-07-12,2020-566,2020-10-16,"Variabilní systém zpracování, úpravy a využití odpadů",OPENDATAST96_PT_CZ_DIFF_PV2020-566.xml
CZ,CZ,308825,B6,2021-06-16,2020-569,2020-10-20,Aktuátor pro řízení dávky paliva,OPENDATAST96_PT_CZ_DIFF_PV2020-569.xml
CZ,CZ,309330,B6,2022-08-31,2020-571,2020-10-21,Kompaktní miniaturní osobní indikátorové čidlo pro měření nízkých dávkových příkonů,OPENDATAST96_PT_CZ_DIFF_PV2020-571.xml
CZ,CZ,2020-572,A3,2022-05-04,2020-572,2020-10-21,Mobilní dozimetr nízkých dávek,OPENDATAST96_PT_CZ_DIFF_PV2020-572.xml
CZ,US,2020-573,A3,2020-12-23,2020-573,2019-02-03,Tekutinou deaktivovaná rozbuška a způsob použití,OPENDATAST96_PT_CZ_DIFF_PV2020-573.xml
CZ,CZ,309032,B6,2021-12-08,2020-574,2020-10-22,Elektromotor,OPENDATAST96_PT_CZ_DIFF_PV2020-574.xml
CZ,CZ,309047,B6,2021-12-22,2020-576,2020-10-22,"Roztok pro přípravu nanovláken polyamidu, zejména metodou střídavého elektrického zvlákňování",OPENDATAST96_PT_CZ_DIFF_PV2020-576.xml
CZ,CZ,308975,B6,2021-10-27,2020-577,2020-10-23,Nástroj pro zbroušení nerovností aplikované strojní omítky,OPENDATAST96_PT_CZ_DIFF_PV2020-577.xml
CZ,CZ,309251,B6,2022-06-22,2020-578,2020-10-23,Způsob čištění a nedestruktivního sledování procesu čištění křemenných ampulí pro polovodičové technologie,OPENDATAST96_PT_CZ_DIFF_PV2020-578.xml
CZ,CZ,2020-579,A3,2022-05-04,2020-579,2020-10-23,"Sterolové deriváty, přípravky obsahující tyto deriváty a jejich použití",OPENDATAST96_PT_CZ_DIFF_PV2020-579.xml
CZ,CZ,308704,B6,2021-03-03,2020-58,2020-02-05,Digitální simulátor cílů s nízkou latencí pro automobilové radary,OPENDATAST96_PT_CZ_DIFF_PV2020-58.xml
CZ,CZ,309173,B6,2022-04-13,2020-580,2020-10-23,Plnivo do stavebních směsí a výrobků a způsob jeho výroby,OPENDATAST96_PT_CZ_DIFF_PV2020-580.xml
CZ,CZ,2020-581,A3,2022-05-04,2020-581,2020-10-24,Měřící zařízení pro simultánní vícekanálové měření impedance roztoků,OPENDATAST96_PT_CZ_DIFF_PV2020-581.xml
CZ,CZ,309174,B6,2022-04-13,2020-582,2020-10-27,"Způsob kontroly svarů, zejména bodových",OPENDATAST96_PT_CZ_DIFF_PV2020-582.xml
CZ,CZ,308976,B6,2021-10-27,2020-583,2020-10-27,Mechatronická vizualizační pomůcka,OPENDATAST96_PT_CZ_DIFF_PV2020-583.xml
CZ,CZ,309033,B6,2021-12-08,2020-584,2020-10-27,Hořáková sestava a hořák,OPENDATAST96_PT_CZ_DIFF_PV2020-584.xml
CZ,CZ,309642,B6,2023-06-07,2020-589,2020-11-02,Sterilizátor,OPENDATAST96_PT_CZ_DIFF_PV2020-589.xml
CZ,CZ,309194,B6,2022-05-04,2020-59,2020-02-05,"Zkušební těleso pro hodnocení odolnosti vytvrzených maltových materiálů, zejména omítek, proti účinkům chemické a biologické agresivity vnějšího prostředí",OPENDATAST96_PT_CZ_DIFF_PV2020-59.xml
CZ,RU,2020-590,A3,2021-01-20,2020-590,2019-03-28,Prostředek na ochranu proti úrazu,OPENDATAST96_PT_CZ_DIFF_PV2020-590.xml
CZ,CZ,2020-591,A3,2022-05-11,2020-591,2020-11-02,Netkaná textilie zahrnující filamentární strata,OPENDATAST96_PT_CZ_DIFF_PV2020-591.xml
CZ,CZ,308897,B6,2021-08-11,2020-592,2020-11-03,"Způsob přípravy submikronových a/nebo mikronových trubic krystalického oxidu wolframového, a submikronové a/nebo mikronové trubice krystalického oxidu wolframového připravené tímto způsobem",OPENDATAST96_PT_CZ_DIFF_PV2020-592.xml
CZ,CZ,309223,B6,2022-06-01,2020-594,2020-11-03,Nástroj pro obrábění,OPENDATAST96_PT_CZ_DIFF_PV2020-594.xml
CZ,CZ,308938,B6,2021-09-15,2020-595,2020-11-04,Systém robotické transportní platformy řízeného symetrického průjezdu kruhovým profilem simulačního úložného vrtu ukládacích obalových souborů s vyhořelým jaderným palivem,OPENDATAST96_PT_CZ_DIFF_PV2020-595.xml
CZ,CZ,2020-597,A3,2022-05-25,2020-597,2020-11-04,"Uspořádání, implementace generátorů ozonu do systému ventilace a/nebo klimatizace budov a objektů  jako prostředek zejména v boji proti Covid-pandemii",OPENDATAST96_PT_CZ_DIFF_PV2020-597.xml
CZ,CZ,2020-599,A3,2022-05-11,2020-599,2020-11-04,"Sekundární bateriový článek pro elektromobily, obsahující amorfní skelné materiály a mikro a nano materiály a způsob jeho výroby",OPENDATAST96_PT_CZ_DIFF_PV2020-599.xml
CZ,CZ,308753,B6,2021-04-28,2020-60,2020-02-06,Stavební prvek a způsob jeho výroby,OPENDATAST96_PT_CZ_DIFF_PV2020-60.xml
CZ,CZ,2020-600,A3,2022-05-18,2020-600,2020-11-05,Způsob výroby kompozitního materiálu na bázi polymeru a uhlíkových nanotrubic,OPENDATAST96_PT_CZ_DIFF_PV2020-600.xml
CZ,CZ,2020-601,A3,2022-05-18,2020-601,2020-11-05,Nosná konstrukce pro řízený gravitační posun neseného materiálu a zařízení s touto nosnou konstrukcí,OPENDATAST96_PT_CZ_DIFF_PV2020-601.xml
CZ,CZ,309635,B6,2023-05-31,2020-602,2020-11-08,"Způsob dezinfekce vzduchu, dezinfekční pračka a zařízení k dezinfekci vzduchu",OPENDATAST96_PT_CZ_DIFF_PV2020-602.xml
CZ,CZ,308999,B6,2021-11-10,2020-603,2020-11-09,Způsob určování rozchodu žlábkových kolejí a zařízení pro měření profilu a/nebo rozchodu žlábkových kolejí,OPENDATAST96_PT_CZ_DIFF_PV2020-603.xml
CZ,CZ,2020-605,A3,2022-05-18,2020-605,2020-11-09,Odvodňovací kontejner,OPENDATAST96_PT_CZ_DIFF_PV2020-605.xml
CZ,CZ,309087,B6,2022-01-19,2020-606,2020-11-09,"Bio-rozložitelná polymerní kompozice, zejména pro výrobu obalových fólií se zvýšenými bariérovými vlastnostmi, a způsob výroby fólií",OPENDATAST96_PT_CZ_DIFF_PV2020-606.xml
CZ,CZ,308832,B6,2021-06-23,2020-607,2020-11-10,Kolébka,OPENDATAST96_PT_CZ_DIFF_PV2020-607.xml
CZ,CZ,309014,B6,2021-11-24,2020-61,2020-02-07,Napájecí stanice dronu,OPENDATAST96_PT_CZ_DIFF_PV2020-61.xml
CZ,CZ,309109,B6,2022-02-02,2020-610,2020-11-11,Dětská multifunkční hračka pro rozvoj psychomotoriky,OPENDATAST96_PT_CZ_DIFF_PV2020-610.xml
CZ,RU,2020-611,A3,2021-05-26,2020-611,2018-06-15,Palivový soubor jaderného reaktoru,OPENDATAST96_PT_CZ_DIFF_PV2020-611.xml
CZ,CZ,2020-613,A3,2022-05-25,2020-613,2020-11-13,Použití sloučenin na bázi cyklenu pro separaci prvků vzácných zemin a způsob této separace,OPENDATAST96_PT_CZ_DIFF_PV2020-613.xml
CZ,CZ,309315,B6,2022-08-17,2020-614,2020-11-16,Pracovní jednotka pro zemědělský stroj,OPENDATAST96_PT_CZ_DIFF_PV2020-614.xml
CZ,CZ,309567,B6,2023-04-19,2020-617,2020-11-18,Prostorová struktura fotovoltaického článku nebo koncentrátoru slunečního záření,OPENDATAST96_PT_CZ_DIFF_PV2020-617.xml
CZ,CZ,2020-619,A3,2022-06-01,2020-619,2020-11-19,Zařízení pro manipulaci s karoserií vozidla,OPENDATAST96_PT_CZ_DIFF_PV2020-619.xml
CZ,CZ,309034,B6,2021-12-08,2020-623,2020-11-20,Blokační zařízení dveří automobilu,OPENDATAST96_PT_CZ_DIFF_PV2020-623.xml
CZ,CZ,309290,B6,2022-07-27,2020-625,2020-11-23,Převodovka s plynulým převodem,OPENDATAST96_PT_CZ_DIFF_PV2020-625.xml
CZ,WO,309180,B6,2022-04-20,2020-626,2018-06-07,Hermetický kompresor a způsob výroby hermetického kompresoru,OPENDATAST96_PT_CZ_DIFF_PV2020-626.xml
CZ,CZ,308950,B6,2021-09-29,2020-628,2020-11-23,Těleso kotoučové frézy pro obrábění pevných materiálů,OPENDATAST96_PT_CZ_DIFF_PV2020-628.xml
CZ,CZ,309252,B6,2022-06-22,2020-629,2020-11-24,Způsob měření plošného rozložení emisivity povrchu materiálu,OPENDATAST96_PT_CZ_DIFF_PV2020-629.xml
CZ,CZ,309375,B6,2022-10-19,2020-63,2020-02-10,Bezpilotní létající prostředek s indukčním napájením,OPENDATAST96_PT_CZ_DIFF_PV2020-63.xml
CZ,CZ,308960,B6,2021-10-13,2020-632,2020-11-26,Upínací systém vystružovacích korunkových nástrojů a tyto nástroje,OPENDATAST96_PT_CZ_DIFF_PV2020-632.xml
CZ,CZ,2020-634,A3,2022-06-08,2020-634,2020-11-26,Způsob výroby kompozitních termoplastických polymerů za použití jednostěnných uhlíkových nanotrubiс jako plniva,OPENDATAST96_PT_CZ_DIFF_PV2020-634.xml
CZ,CZ,2020-635,A3,2022-10-26,2020-635,2020-11-27,Ozónová kabina,OPENDATAST96_PT_CZ_DIFF_PV2020-635.xml
CZ,CZ,309163,B6,2022-03-30,2020-637,2020-11-28,Hybridní vrtací vřeteno,OPENDATAST96_PT_CZ_DIFF_PV2020-637.xml
CZ,CZ,309094,B6,2022-01-26,2020-638,2020-11-30,Způsob tavení skla ve sklářské tavicí peci a sklářská tavicí pec k provádění způsobu tavení skla,OPENDATAST96_PT_CZ_DIFF_PV2020-638.xml
CZ,CZ,308740,B6,2021-04-14,2020-64,2020-02-11,Způsob a zařízení k zahušťování fugátu bioplynové stanice,OPENDATAST96_PT_CZ_DIFF_PV2020-64.xml
CZ,CZ,308908,B6,2021-08-18,2020-640,2020-12-01,Ekologická skleněná matrice s obsahem účinných antibakteriálních iontů,OPENDATAST96_PT_CZ_DIFF_PV2020-640.xml
CZ,CZ,309648,B6,2023-06-14,2020-642,2020-12-01,Generátor harmonických seismických vln a sestava pro seismickou prospekci,OPENDATAST96_PT_CZ_DIFF_PV2020-642.xml
CZ,CZ,309110,B6,2022-02-02,2020-644,2020-12-01,Stěna chladiče obsahující výstupní otvor a clonu,OPENDATAST96_PT_CZ_DIFF_PV2020-644.xml
CZ,CZ,2020-645,A3,2022-06-08,2020-645,2020-12-01,Regulovatelný modulový systém s rostlinnou rohoží pro zateplení a ochlazení panelových domů a stěn budov,OPENDATAST96_PT_CZ_DIFF_PV2020-645.xml
CZ,CZ,309124,B6,2022-02-16,2020-647,2020-12-02,Způsob intenzifikace výroby cementového slínku,OPENDATAST96_PT_CZ_DIFF_PV2020-647.xml
CZ,SK,2020-648,A3,2021-06-16,2020-648,2020-12-02,Systém pro analýzu dokumentů,OPENDATAST96_PT_CZ_DIFF_PV2020-648.xml
CZ,CZ,309213,B6,2022-05-25,2020-649,2020-12-03,Plošný generátor ozonu,OPENDATAST96_PT_CZ_DIFF_PV2020-649.xml
CZ,CZ,308654,B6,2021-01-27,2020-65,2020-02-11,Zařízení a způsob pro separaci radionuklidů z oplachových roztoků,OPENDATAST96_PT_CZ_DIFF_PV2020-65.xml
CZ,CZ,2020-650,A3,2022-06-15,2020-650,2020-12-03,Zařízení pro detekci polohy nekooperujícího objektu a 3D radar zahrnující toto zařízení,OPENDATAST96_PT_CZ_DIFF_PV2020-650.xml
CZ,CZ,2020-651,A3,2022-06-15,2020-651,2020-12-04,"Terpenoidní deriváty, farmaceutické přípravky obsahující tyto deriváty a jejich použití při neuroprotekci",OPENDATAST96_PT_CZ_DIFF_PV2020-651.xml
CZ,CZ,308780,B6,2021-05-12,2020-652,2020-12-07,Ruční palná zbraň s nastavitelnou ramenní opěrou,OPENDATAST96_PT_CZ_DIFF_PV2020-652.xml
CZ,CZ,2020-653,A3,2022-10-19,2020-653,2020-12-07,"Myčka pro ruční mytí a oplachování nápojového skla, zejména pivních sklenic s uchem",OPENDATAST96_PT_CZ_DIFF_PV2020-653.xml
CZ,RU,309054,B6,2021-12-29,2020-654,2020-03-23,Univerzální montážní krabice pro bezpečnostní kamery,OPENDATAST96_PT_CZ_DIFF_PV2020-654.xml
CZ,CZ,2020-655,A3,2022-06-22,2020-655,2020-12-08,Kompaktní vodotěsná tlaková nádoba pro sorpci látek z kapalného média,OPENDATAST96_PT_CZ_DIFF_PV2020-655.xml
CZ,CZ,309095,B6,2022-01-26,2020-656,2020-12-08,Pasivní systém se zvýšenou spolehlivostí pro odvod zbytkového tepla z jaderného reaktoru a způsob na něm prováděný,OPENDATAST96_PT_CZ_DIFF_PV2020-656.xml
CZ,CZ,2020-657,A3,2022-06-15,2020-657,2020-12-08,Mikrovlnný gyroskop,OPENDATAST96_PT_CZ_DIFF_PV2020-657.xml
CZ,CZ,309191,B6,2022-04-27,2020-658,2020-12-08,Vysokopevnostní zirkoniová slitina a způsob jejího zpracování,OPENDATAST96_PT_CZ_DIFF_PV2020-658.xml
CZ,SK,2020-659,A3,2021-07-14,2020-659,2020-12-09,"Systém k zadržování odtoku dešťových vod, revitalizaci odvodňované půdy a obnovu biodiverzity",OPENDATAST96_PT_CZ_DIFF_PV2020-659.xml
CZ,CZ,2020-66,A3,2021-08-25,2020-66,2020-02-12,Držák zavazadla na sedadlo automobilu,OPENDATAST96_PT_CZ_DIFF_PV2020-66.xml
CZ,EP,308965,B6,2021-10-20,2020-660,2019-04-12,Pult s klimatizačním a mrazicím systémem,OPENDATAST96_PT_CZ_DIFF_PV2020-660.xml
CZ,CZ,2020-664,A3,2022-06-22,2020-664,2020-12-10,Automatizovaný zavlažovací systém,OPENDATAST96_PT_CZ_DIFF_PV2020-664.xml
CZ,CZ,309704,B6,2023-08-09,2020-665,2020-12-10,Transportní médium pro transport a skladování virů,OPENDATAST96_PT_CZ_DIFF_PV2020-665.xml
CZ,CZ,2020-666,A3,2022-06-22,2020-666,2020-12-10,Univerzální zatěžovací zařízení pro použití v CT skeneru,OPENDATAST96_PT_CZ_DIFF_PV2020-666.xml
CZ,CZ,309096,B6,2022-01-26,2020-667,2020-12-10,Zdroj světla,OPENDATAST96_PT_CZ_DIFF_PV2020-667.xml
CZ,CZ,309233,B6,2022-06-15,2020-669,2020-12-11,Systém pro rozpoznání a klasifikace plochých kol v kolejové dopravě,OPENDATAST96_PT_CZ_DIFF_PV2020-669.xml
CZ,CZ,308914,B6,2021-08-25,2020-67,2020-02-12,Pigment na bázi perylenového derivátu pro barvení polymerních systémů s obsahem aditiva a polymerní systém s tímto pigmentem,OPENDATAST96_PT_CZ_DIFF_PV2020-67.xml
CZ,CZ,2020-671,A3,2022-06-22,2020-671,2020-12-12,Polyfunkční hydraulicky vytvrzovaná směs pro kontinuální výrobu užitných prvků a konstrukcí,OPENDATAST96_PT_CZ_DIFF_PV2020-671.xml
CZ,CZ,309557,B6,2023-04-12,2020-672,2020-12-14,Způsob úpravy lithné suroviny,OPENDATAST96_PT_CZ_DIFF_PV2020-672.xml
CZ,CZ,2020-674,A3,2022-06-22,2020-674,2020-12-14,Elektronické zařízení pro normalizaci kyselého stavu organismu,OPENDATAST96_PT_CZ_DIFF_PV2020-674.xml
CZ,CZ,309224,B6,2022-06-01,2020-675,2020-12-14,Způsob tepelného a deformačního zpracování kovového polotovaru,OPENDATAST96_PT_CZ_DIFF_PV2020-675.xml
CZ,CZ,309125,B6,2022-02-16,2020-676,2020-12-14,Tryska pro vzduchotechnické potrubí,OPENDATAST96_PT_CZ_DIFF_PV2020-676.xml
CZ,CZ,2020-677,A3,2022-06-22,2020-677,2020-12-14,Univerzální systém pro chemickou expres-analýzu na základě Ramanové spektroskopie a konvolučních neuronových sítí,OPENDATAST96_PT_CZ_DIFF_PV2020-677.xml
CZ,CZ,309111,B6,2022-02-02,2020-678,2020-12-15,Přípravek pro měření rychlosti průtoku vzduchu z průlinky retné varhanní píšťaly,OPENDATAST96_PT_CZ_DIFF_PV2020-678.xml
CZ,CZ,2020-68,A3,2021-08-25,2020-68,2020-02-12,Systém a metoda ke stanovení stáří a/nebo způsobu vzniku sedimentu s využitím automatické detekce a rozpoznání objektu založené na principech umělé inteligence,OPENDATAST96_PT_CZ_DIFF_PV2020-68.xml
CZ,CZ,309008,B6,2021-11-18,2020-680,2020-12-15,Způsob opravy asfaltových povrchů a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2020-680.xml
CZ,CZ,309126,B6,2022-02-16,2020-681,2020-12-16,Sendvičový kompozitový pultruzní profil,OPENDATAST96_PT_CZ_DIFF_PV2020-681.xml
CZ,CZ,309243,B6,2022-06-15,2020-682,2020-12-16,Vyzvedávač semenáčků a odrostků dřevin pro mechanizovanou výsadbu,OPENDATAST96_PT_CZ_DIFF_PV2020-682.xml
CZ,CZ,2020-683,A3,2022-06-29,2020-683,2020-12-17,Pneumatický odpalovací systém,OPENDATAST96_PT_CZ_DIFF_PV2020-683.xml
CZ,CZ,309138,B6,2022-02-23,2020-686,2020-12-17,Zařízení pro homogenní aplikaci kapalných organických hnojiv,OPENDATAST96_PT_CZ_DIFF_PV2020-686.xml
CZ,CZ,309539,B6,2023-03-29,2020-688,2020-12-17,"Bíle svítící svítidlo pro každodenní činnost, regenerující sítnici oka v reálném čase, která je poškozovaná modrým světlem",OPENDATAST96_PT_CZ_DIFF_PV2020-688.xml
CZ,CZ,2020-689,A3,2022-06-29,2020-689,2020-12-17,Tavicí systém s chlazeným otvorem pro vstup filamentu pro 3D tiskárny,OPENDATAST96_PT_CZ_DIFF_PV2020-689.xml
CZ,CZ,309316,B6,2022-08-17,2020-690,2020-12-17,Izolovaný homogenně vyhřívaný tavicí systém pro 3D tiskárny,OPENDATAST96_PT_CZ_DIFF_PV2020-690.xml
CZ,CZ,309299,B6,2022-08-10,2020-692,2020-12-18,"Zařízení pro kultivaci nitrifikační biomasy, způsob kultivace nitrifikační biomasy a použití tohoto zařízení",OPENDATAST96_PT_CZ_DIFF_PV2020-692.xml
CZ,CZ,309112,B6,2022-02-02,2020-693,2020-12-18,Vibrační válec,OPENDATAST96_PT_CZ_DIFF_PV2020-693.xml
CZ,CZ,309691,B6,2023-08-02,2020-694,2020-12-18,Vícekomorový nitrifikační reaktor pro zpracování fugátu a způsob jeho zapracování do plného provozu,OPENDATAST96_PT_CZ_DIFF_PV2020-694.xml
CZ,CZ,309261,B6,2022-06-29,2020-696,2020-12-18,"Optická polovodivá tenká vrstva, způsob její výroby, zařízení vhodné pro výrobu této vrstvy a čtecí zařízení",OPENDATAST96_PT_CZ_DIFF_PV2020-696.xml
CZ,CZ,2020-697,A3,2022-06-29,2020-697,2020-12-18,Způsob emitování dekontaminačních par a použití způsobu pro biologickou nebo chemickou dekontaminaci,OPENDATAST96_PT_CZ_DIFF_PV2020-697.xml
CZ,CZ,308726,B6,2021-03-31,2020-7,2020-01-06,Způsob stanovení spotřeby energie na vytápění nebo chlazení,OPENDATAST96_PT_CZ_DIFF_PV2020-7.xml
CZ,CZ,308593,B6,2020-12-16,2020-70,2020-02-13,Způsob výroby filtrační membrány,OPENDATAST96_PT_CZ_DIFF_PV2020-70.xml
CZ,CZ,2020-701,A3,2022-06-29,2020-701,2020-12-21,"Stoh svázaných sloupců složených stohovatelných přepravek, způsob jeho strojového rozebírání a zařízení k provádění tohoto způsobu",OPENDATAST96_PT_CZ_DIFF_PV2020-701.xml
CZ,JP,309499,B6,2023-03-01,2020-702,2020-12-21,Zařízení pro navíjení drátu,OPENDATAST96_PT_CZ_DIFF_PV2020-702.xml
CZ,CZ,309181,B6,2022-04-20,2020-706,2020-12-22,Způsob a zařízení pro zvýšení tuhosti spojovací hlavice robotu s pracovním nástrojem,OPENDATAST96_PT_CZ_DIFF_PV2020-706.xml
CZ,CZ,2020-707,A3,2022-08-03,2020-707,2020-12-22,Mléčný nápoj s obsahem sladiny,OPENDATAST96_PT_CZ_DIFF_PV2020-707.xml
CZ,CZ,309121,B6,2022-02-09,2020-708,2020-12-22,"Prefabrikovaný průvlak, sestava hlavice a průvlaku a způsob hotovení této sestavy",OPENDATAST96_PT_CZ_DIFF_PV2020-708.xml
CZ,CZ,309122,B6,2022-02-09,2020-709,2020-12-22,Sestava pro propojování částí ochranného oděvu,OPENDATAST96_PT_CZ_DIFF_PV2020-709.xml
CZ,CZ,309717,B6,2023-08-16,2020-71,2020-02-13,Sestava zádového krytu vlakového sedadla,OPENDATAST96_PT_CZ_DIFF_PV2020-71.xml
CZ,CZ,308898,B6,2021-08-11,2020-710,2020-12-22,Olejový hořák s vnější atomizací kapalného paliva,OPENDATAST96_PT_CZ_DIFF_PV2020-710.xml
CZ,CZ,309123,B6,2022-02-09,2020-711,2020-12-22,Kruhový těsnicí zip,OPENDATAST96_PT_CZ_DIFF_PV2020-711.xml
CZ,CZ,308899,B6,2021-08-11,2020-712,2020-12-22,Vzduchová skříň s recirkulací spalin,OPENDATAST96_PT_CZ_DIFF_PV2020-712.xml
CZ,CZ,308978,B6,2021-10-27,2020-713,2020-12-22,Hořáková tvarovka s vnitřní recirkulací spalin,OPENDATAST96_PT_CZ_DIFF_PV2020-713.xml
CZ,CZ,309127,B6,2022-02-16,2020-717,2020-12-23,Způsob chlazení stěn fúzních reaktorů a zařízení k provádění tohoto způsobu,OPENDATAST96_PT_CZ_DIFF_PV2020-717.xml
CZ,CZ,309214,B6,2022-05-25,2020-718,2020-12-23,Způsob vytvoření složeného skleněného obrazu a složený skleněný obraz,OPENDATAST96_PT_CZ_DIFF_PV2020-718.xml
